kepid,koi_disposition,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2
9142714,CANDIDATE,286.04276,45.511211,0,0,0,0,1.12625975,NA,NA,132.296346,NA,NA,NA,NA,NA,3.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9278575,CANDIDATE,290.89395,45.71664,0,0,0,0,502.25648,0.04197,-0.04197,162.5842,0.076,-0.076,0.05,0.403,-0.05,14.84,1.7,-1.7,153.2,24.3,-24.3,1.03,0.22,-0.15,215,NA,NA,0.51,0.33,-0.18,5637,169,-152,4.46,0.135,-0.165,0.833,0.18,-0.12
9592831,FALSE POSITIVE,293.76086,46.231201,1,0,1,1,0.609668222,9.17e-06,-9.17e-06,131.934,0.0166,-0.0166,0.135,0.329,-0.135,2.836,0.267,-0.267,287.6,22.7,-22.7,1.35,0.23,-0.1,1805,NA,NA,2491.57,1431.05,-640.58,5296,190,-174,4.576,0.03,-0.12,0.815,0.138,-0.064
9770983,FALSE POSITIVE,291.9935,46.516071,0,0,1,0,7.02932339,7.983e-05,-7.983e-05,134.66434,0.00899,-0.00899,0.098,0.365,-0.098,2.853,0.256,-0.256,81.6,10.8,-10.8,0.92,0.24,-0.08,974,NA,NA,212.66,172.31,-61.09,5977,182,-223,4.473,0.044,-0.187,1.022,0.273,-0.091
9777089,FALSE POSITIVE,294.47092,46.592979,1,0,1,1,19.229478,0.001262,-0.001262,132.5889,0.0407,-0.0407,0.699,0.009,-0.526,4.68,3.8,-3.8,115.8,14.1,-14.1,1.97,0.61,-0.51,970,NA,NA,209.42,193.27,-110.26,6654,187,-258,4.113,0.204,-0.185,1.712,0.534,-0.437
8561063,CONFIRMED,292.21906,44.61916,0,0,0,0,1.865114193,1.005e-06,-1.005e-06,133.792344,0.000476,-0.000476,0.785,0.129,-0.541,0.4279,0.0221,-0.0221,1124.8,22.1,-22.1,0.66,0.17,-0.08,455,NA,NA,10.1,6.9,-2.42,3292,44,-24,5.215,0.053,-0.098,0.148,0.039,-0.017
6233890,FALSE POSITIVE,299.12851,41.58754,0,0,1,1,2.99540439,1.352e-05,-1.352e-05,132.78128,0.00305,-0.00305,1.179,1.284,-0.128,6.172,0.17,-0.17,223.2,5.8,-5.8,65.37,11.07,-25.81,2195,NA,NA,5493.46,3148.36,-3753.83,6106,218,-218,3.633,0.345,-0.115,3.09,0.523,-1.22
4844004,FALSE POSITIVE,294.13202,39.981979,0,1,0,0,0.784031658,1e-06,-1e-06,133.38391,0.001,-0.001,0.102,0.356,-0.102,0.7773,0.0515,-0.0515,352.2,18.6,-18.6,1.55,0.32,-0.11,1705,NA,NA,1995.65,1336.95,-468.82,5435,179,-163,4.578,0.027,-0.144,0.824,0.174,-0.058
6604328,CONFIRMED,291.26974,42.096039,0,0,0,0,31.0033072,0.0001895,-0.0001895,143.29085,0.00408,-0.00408,0.151,0.294,-0.151,5.253,0.142,-0.142,645.2,33.5,-33.5,2.72,0.72,-0.31,616,NA,NA,34.03,27.86,-11.22,6090,193,-236,4.447,0.058,-0.173,1.071,0.286,-0.122
8396405,CANDIDATE,301.08572,44.380192,0,0,0,0,19.18109525,9.154e-05,-9.154e-05,141.37097,0.00364,-0.00364,0.007,0.421,-0.007,2.424,0.104,-0.104,865.4,55.7,-55.7,1.72,0.09,-0.1,513,NA,NA,16.42,4.31,-3.51,5214,172,-156,4.673,0.059,-0.027,0.587,0.031,-0.034
10321972,CANDIDATE,283.2048,47.478271,0,0,0,0,122.11555,0.01898,-0.01898,228.38,0.19,-0.19,0.23,0.214,-0.23,16.07,1.3,-1.3,1104,106,-106,2.96,0.9,-0.56,351,NA,NA,3.6,3.44,-1.54,5592,195,-195,4.418,0.156,-0.214,0.894,0.273,-0.168
10322797,FALSE POSITIVE,283.66428,47.40097,0,0,0,1,1.213742728,8.822e-06,-8.822e-06,131.74123,0.00779,-0.00779,0.627,0.056,-0.47,3.596,0.198,-0.198,31.7,1.9,-1.9,1.18,0.25,-0.38,2599,NA,NA,10804.6,6649.07,-6360.33,6532,156,-195,3.961,0.266,-0.114,1.987,0.422,-0.633
10331279,CANDIDATE,288.27457,47.495781,0,0,0,0,225.48805,0.01866,-0.01866,224.2023,0.0772,-0.0772,0.817,0.024,-0.568,19.46,2.3,-2.3,379.9,42.1,-42.1,1.7,0.43,-0.14,267,NA,NA,1.2,0.9,-0.3,5663,169,-152,4.579,0.04,-0.16,0.782,0.194,-0.065
10338529,FALSE POSITIVE,291.46838,47.4674,1,0,0,0,366.74866,0.01903,-0.01903,308.3136,0.0376,-0.0376,0.663,0.284,-0.439,12.446,0.874,-0.874,419.1,54.9,-54.9,2.35,0.75,-0.38,281,NA,NA,1.48,1.44,-0.57,6136,190,-212,4.368,0.108,-0.201,1.087,0.347,-0.174
10340212,FALSE POSITIVE,292.11115,47.452293,1,0,1,1,0.93374894,1.45e-05,-1.45e-05,131.526,0.0153,-0.0153,0.457,0.028,-0.457,4.637,0.67,-0.67,226.2,40.6,-40.6,0.18,0,0,433,NA,NA,8.36,0,0,2661,0,0,5.283,0,0,0.116,0,0
10383729,FALSE POSITIVE,280.90179,47.526241,0,1,0,1,0.734548624,5.682e-06,-5.682e-06,132.16826,0.00906,-0.00906,0.747,0.013,-0.548,2.207,0.166,-0.166,58.6,3,-3,0.84,0.26,-0.09,2082,NA,NA,4454.22,4156.44,-1315.92,6046,169,-190,4.478,0.054,-0.216,1.007,0.318,-0.106
5709226,FALSE POSITIVE,292.96835,40.954239,1,0,0,0,317.99484,0.01131,-0.01131,393.0306,0.0212,-0.0212,0.405,0.042,-0.405,7.28,1.1,-1.1,719,118,-118,2.22,0.58,-0.2,241,NA,NA,0.79,0.64,-0.2,5665,169,-169,4.568,0.031,-0.178,0.82,0.216,-0.072
5775090,FALSE POSITIVE,286.24023,41.022572,1,0,0,0,432.96732,0.02819,-0.02819,173.2686,0.0559,-0.0559,0.189,0.287,-0.189,10.85,1.3,-1.3,866,110,-110,1.64,0.17,-0.13,151,NA,NA,0.12,0.05,-0.03,4403,131,-144,4.7,0.036,-0.049,0.576,0.061,-0.045
5791705,FALSE POSITIVE,292.06931,41.042858,1,0,0,0,614.39054,0.01691,-0.01691,332.5045,0.0208,-0.0208,0.11,0.356,-0.11,9.312,0.856,-0.856,289.1,34.3,-34.3,2.43,0.45,-0.44,269,NA,NA,1.24,0.58,-0.45,6228,74,-80,4.193,0.149,-0.122,1.427,0.262,-0.262
5802205,CANDIDATE,295.08749,41.037395,0,0,0,0,578.88761,0.02197,-0.02197,219.2878,0.023,-0.023,0.24,0.212,-0.24,18.521,0.959,-0.959,76.8,5.8,-5.8,1.69,0.45,-0.67,315,NA,NA,2.32,1.88,-1.6,6180,195,-238,3.946,0.405,-0.135,1.917,0.507,-0.76
5812648,FALSE POSITIVE,297.44507,41.010571,1,0,0,0,238.561202,0.00775,-0.00775,273.2378,0.0257,-0.0257,0.732,0.201,-0.493,11.9,1.3,-1.3,260.2,19.9,-19.9,5.75,0.96,-2.41,568,NA,NA,24.55,12.7,-17.32,6565,178,-218,3.573,0.345,-0.115,3.308,0.555,-1.387
5858919,CANDIDATE,285.29388,41.1026,0,0,0,0,218.771117,0.002818,-0.002818,250.92469,0.00869,-0.00869,0.95,0.008,-0.656,3.201,0.344,-0.344,140.1,21,-21,250.2,8.2,-26.25,1997,NA,NA,3757.91,711.61,-1065.95,3297,91,-91,0.236,0.027,-0.033,151.184,4.956,-15.859
10519701,FALSE POSITIVE,284.42633,47.737759,1,0,0,0,334.87402,0.02412,-0.02412,426.2844,0.0478,-0.0478,1.165,6.891,-0.331,35.42,4.1,-4.1,387.8,28,-28,47.48,8.78,-16.3,408,NA,NA,6.52,3.78,-4,6122,183,-165,3.811,0.293,-0.098,2.348,0.434,-0.806
10664150,FALSE POSITIVE,291.29425,47.944511,1,0,0,0,370.2402,0.0205,-0.0205,307.3322,0.0289,-0.0289,1.239,7.056,-0.341,31.46,2.2,-2.2,1272.6,76.7,-76.7,29.24,9.23,-3.09,270,NA,NA,1.26,1.17,-0.39,6296,169,-226,4.481,0.052,-0.208,0.966,0.305,-0.102
10735575,FALSE POSITIVE,293.57895,48.00602,0,1,1,1,1.6749812,1.798e-05,-1.798e-05,131.79288,0.00924,-0.00924,0.382,0.077,-0.382,2.707,0.411,-0.411,94,13.1,-13.1,79.51,10.46,-19.41,8986,NA,NA,1540745.8,561012.86,-715515.02,3940,63,-63,0.76,0.137,-0.112,84.461,11.105,-20.623
10753394,FALSE POSITIVE,298.98932,48.077171,1,0,0,0,288.678554,0.005932,-0.005932,143.8403,0.0146,-0.0146,0.717,0.25,-0.497,9.197,0.675,-0.675,242.5,25,-25,0.96,0.07,-0.09,172,NA,NA,0.21,0.06,-0.06,4326,131,-131,4.667,0.054,-0.027,0.575,0.045,-0.056
10875937,FALSE POSITIVE,297.23099,48.223919,1,0,0,0,307.94735718,0.02778,-0.02778,316.0192261,0.1,-0.1,0.966,6.793,-0.293,15,4.4,-4.4,11296,963,-963,76.66,47.57,-25.6,492,NA,NA,13.83,27.06,-8.26,4878,147,-117,3.08,0.413,-0.413,4.461,2.768,-1.49
10907307,FALSE POSITIVE,284.74127,48.34367,1,0,0,0,277.25118,0.01269,-0.01269,400.0395,0.0322,-0.0322,0.932,0.029,-0.642,8.742,0.49,-0.49,1517.4,97.9,-97.9,5.02,1.36,-0.91,304,NA,NA,2.02,1.61,-0.81,6046,164,-164,4.357,0.136,-0.187,1.048,0.285,-0.19
4908495,FALSE POSITIVE,286.65768,40.02726,0,1,0,0,1.560158562,3.32e-07,-3.32e-07,132.368518,0.000178,-0.000178,0.712,0.065,-0.054,3.4248,0.0107,-0.0107,240160,615,-615,45.91,3.86,-4.72,1223,NA,NA,530.79,163.2,-152.6,4926,133,-148,4.548,0.072,-0.044,0.749,0.063,-0.077
4914737,FALSE POSITIVE,289.08875,40.018162,0,1,0,1,8.65311903,6.039e-05,-6.039e-05,134.30128,0.00627,-0.00627,0.701,0.25,-0.457,1.273,0.365,-0.365,206.8,41.7,-41.7,0.85,0.03,-0.05,493,NA,NA,13.95,2.36,-2.44,3929,70,-78,4.705,0.027,-0.02,0.55,0.024,-0.03
5083252,FALSE POSITIVE,286.27789,40.273029,1,0,0,0,2.500560859,NA,NA,131.6761907,NA,NA,0.104,NA,NA,7.5902,NA,NA,20.4,NA,NA,0.48,0.16,-0.06,1486,NA,NA,1149.55,1116.77,-352.76,6305,169,-206,4.422,0.07,-0.21,1.052,0.349,-0.116
5272571,FALSE POSITIVE,291.05292,40.44767,0,0,1,1,1.288046428,9.265e-06,-9.265e-06,132.00088,0.00763,-0.00763,0.219,0.249,-0.219,3.637,0.171,-0.171,32.3,1.9,-1.9,2.18,0.48,-0.39,2945,NA,NA,17822.99,9957.03,-6335.25,5216,67,-62,3.287,0.143,-0.13,3.871,0.84,-0.688
5288543,FALSE POSITIVE,295.49411,40.406204,0,1,0,0,3.457078812,8e-08,-8e-08,131.8058069,1.93e-05,-1.93e-05,0.317,0.006,-0.001,5.24058,0.0025,-0.0025,315520,39.9,-39.9,86.12,25.69,-21.03,1603,NA,NA,1560.4,1373.7,-798.11,6526,181,-250,4.182,0.18,-0.18,1.482,0.442,-0.362
3241647,FALSE POSITIVE,293.10153,38.340618,0,0,1,1,0.851678507,8.383e-06,-8.383e-06,131.62317,0.00781,-0.00781,0.418,0.044,-0.418,2.028,0.28,-0.28,67.9,9.2,-9.2,0.85,0.22,-0.14,1840,NA,NA,2698.28,2163.05,-1028.28,5403,164,-164,4.389,0.124,-0.186,1.029,0.272,-0.168
3448456,FALSE POSITIVE,292.67294,38.58997,1,0,1,0,0.776950288,2.028e-06,-2.028e-06,132.0396,0.00246,-0.00246,0.047,0.405,-0.047,1.288,0.0605,-0.0605,396,18.6,-18.6,1.72,0.52,-0.17,1882,NA,NA,2974.07,2726.23,-888.99,5861,186,-206,4.546,0.036,-0.204,0.865,0.26,-0.087
3644631,FALSE POSITIVE,291.19559,38.788078,1,0,1,0,358.96247,0.03624,-0.03624,295.9933,0.0583,-0.0583,0.424,0.026,-0.424,23.49,2,-2,670.8,67,-67,2.37,0.72,-0.23,242,NA,NA,0.81,0.73,-0.23,5743,156,-190,4.527,0.048,-0.204,0.904,0.275,-0.086
3644738,FALSE POSITIVE,291.2276,38.771351,1,0,1,0,358.96844,0.02922,-0.02922,295.8289,0.0473,-0.0473,0.151,0.302,-0.151,21.71,1.4,-1.4,807.8,70.4,-70.4,2.7,0.7,-0.3,263,NA,NA,1.13,0.86,-0.35,6117,170,-212,4.496,0.046,-0.184,0.947,0.244,-0.104
3848083,CANDIDATE,290.81589,38.970921,0,0,0,0,8.4795266,0.000354,-0.000354,138.1276,0.0409,-0.0409,0.136,0.325,-0.136,6.052,0.9,-0.9,163.3,24.2,-24.2,1.18,0.33,-0.11,865,NA,NA,132.02,109.18,-39.3,5841,163,-225,4.52,0.046,-0.196,0.931,0.26,-0.087
6209677,CONFIRMED,293.30023,41.523338,0,0,0,0,7.76845639,4.111e-05,-4.111e-05,138.06602,0.00403,-0.00403,0.353,0.124,-0.353,3.689,0.128,-0.128,217.8,10.2,-10.2,1.35,0.15,-0.1,841,NA,NA,118.09,36.6,-21.63,5447,81,-81,4.481,0.053,-0.098,0.917,0.102,-0.063
9529744,FALSE POSITIVE,293.21356,46.175129,1,0,1,1,2.404556949,3.734e-06,-3.734e-06,131.67616,0.00144,-0.00144,0.97,0.001,-0.001,7.4918,0.0742,-0.0742,408.7,3.7,-3.7,4.69,1.08,-1.33,1958,NA,NA,3474.41,2393.2,-1876.71,6426,175,-175,4.013,0.259,-0.13,1.775,0.411,-0.503
2860114,FALSE POSITIVE,293.06598,38.042011,0,0,1,0,0.941603153,9.25e-07,-9.25e-07,132.976171,0.000814,-0.000814,0.93,0.003,-0.657,1.1886,0.0284,-0.0284,462.1,11.9,-11.9,2.29,0.35,-0.29,1608,NA,NA,1575.78,788.16,-509.55,5237,158,-158,4.481,0.096,-0.12,0.837,0.129,-0.105
5125347,CANDIDATE,298.08453,40.283249,0,0,0,0,7.16520428,2.673e-05,-2.673e-05,132.96921,0.00302,-0.00302,0.142,0.315,-0.142,1.705,0.108,-0.108,433.8,29,-29,2.31,0.74,-0.27,1034,NA,NA,270.34,259.4,-92.5,6174,173,-260,4.417,0.054,-0.216,1.103,0.358,-0.128
9156585,FALSE POSITIVE,292.63052,45.574219,0,0,1,0,22.32423657,9.436e-05,-9.436e-05,134.44763,0.00366,-0.00366,0.965,0.859,-0.035,3.669,0.17,-0.17,1299.3,56,-56,4.56,1.21,-0.52,611,NA,NA,32.87,26.35,-10.02,5648,169,-169,4.489,0.062,-0.188,0.912,0.242,-0.104
10389280,FALSE POSITIVE,284.34103,47.55378,1,0,0,0,375.408923,0.009458,-0.009458,364.4869,0.0235,-0.0235,0.529,0.023,-0.441,11.438,0.401,-0.401,87.3,6.4,-6.4,4.48,0.41,-2.47,858,NA,NA,128.15,39.46,-107.31,11357,265,-575,3.667,0.495,-0.055,4.528,0.417,-2.502
10397315,FALSE POSITIVE,288.61859,47.557201,0,0,0,1,2.17812769,1.686e-05,-1.686e-05,132.02922,0.00552,-0.00552,0.533,0.063,-0.438,1.645,0.209,-0.209,61.7,7.3,-7.3,0.78,0.24,-0.08,1421,NA,NA,963.16,884,-287.41,6014,162,-198,4.494,0.054,-0.216,0.958,0.3,-0.1
10403228,CANDIDATE,291.22672,47.54998,0,0,0,0,67.176626864,NA,NA,144.1192641,NA,NA,1.236,NA,NA,3.1147,NA,NA,1689.9,NA,NA,9.66,1.18,-1.05,179,NA,NA,0.24,0.08,-0.06,3391,44,-40,4.936,0.048,-0.032,0.311,0.038,-0.034
10405482,FALSE POSITIVE,292.13193,47.56374,1,0,1,1,0.93373895,2.659e-05,-2.659e-05,132.4707,0.0304,-0.0304,0.259,0.226,-0.259,4.156,0.515,-0.515,39.6,4.7,-4.7,0.64,0.21,-0.07,1993,NA,NA,3723.37,3729.13,-1153.35,6223,188,-206,4.459,0.056,-0.224,1.006,0.335,-0.112
10405546,FALSE POSITIVE,292.15488,47.562019,0,0,1,1,0.93373718,1.202e-05,-1.202e-05,132.4634,0.0119,-0.0119,0.29,0.167,-0.29,2.582,0.321,-0.321,18.9,2.9,-2.9,0.48,0.14,-0.06,2097,NA,NA,4570.22,3788.06,-1414.86,6367,141,-188,4.419,0.062,-0.188,1.087,0.32,-0.128
10407191,CANDIDATE,292.832,47.507389,0,0,0,0,0.93420696,NA,NA,131.742569,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5955197,CANDIDATE,290.14304,41.27755,0,0,0,0,359.33831,0.01173,-0.01173,152.5082,0.0309,-0.0309,0.176,0.279,-0.176,18.566,0.908,-0.908,977.9,71.7,-71.7,2.33,0.31,-0.29,216,NA,NA,0.52,0.26,-0.17,5316,204,-186,4.539,0.085,-0.076,0.753,0.102,-0.092
5955427,FALSE POSITIVE,290.2196,41.246811,1,0,0,0,213.201978,0.006632,-0.006632,309.9395,0.0279,-0.0279,0.214,0.241,-0.214,15.396,0.839,-0.839,696.9,62.1,-62.1,1.91,0.08,-0.16,221,NA,NA,0.56,0.13,-0.14,4594,138,-138,4.557,0.06,-0.02,0.752,0.031,-0.062
5956977,FALSE POSITIVE,290.71783,41.247318,1,0,0,0,77.773042,0.001091,-0.001091,168.8387,0.0122,-0.0122,0.558,0.412,-0.349,2.285,0.391,-0.391,432.6,72.4,-72.4,15.03,3.13,-0.52,955,NA,NA,196.5,109.88,-19.91,4763,79,-43,2.685,0.03,-0.03,7.068,1.472,-0.245
6043574,FALSE POSITIVE,292.19037,41.31144,1,0,0,0,381.782641,0.007263,-0.007263,241.1226,0.0115,-0.0115,1.204,7.005,-0.048,4.52,1.1,-1.1,367.6,60.1,-60.1,55.75,10.56,-21.13,384,NA,NA,5.12,3.03,-3.35,6056,183,-165,3.816,0.3,-0.1,2.29,0.434,-0.868
6049470,FALSE POSITIVE,293.96423,41.318802,1,0,0,0,354.7897,0.134,-0.134,434.394,0.156,-0.156,0.449,0.02,-0.449,12.62,7.7,-7.7,81,10.5,-10.5,0.47,0.04,-0.07,134,NA,NA,0.08,0.02,-0.03,3778,76,-83,4.742,0.071,-0.038,0.515,0.048,-0.071
6105359,FALSE POSITIVE,284.93216,41.45401,1,0,0,0,235.544698,0.008229,-0.008229,191.2774,0.0224,-0.0224,0.005,0.453,-0.005,8.93,0.825,-0.825,299.3,35.9,-35.9,2.13,0.55,-0.55,316,NA,NA,2.36,1.84,-1.21,5533,166,-166,4.244,0.22,-0.16,1.255,0.325,-0.325
11099109,FALSE POSITIVE,298.18619,48.685757,1,0,0,0,115.28415,0.03739,-0.03739,219.612,0.307,-0.307,0.39,0.044,-0.39,11.39,7.6,-7.6,415.1,41.3,-41.3,2.05,0,0,374,NA,NA,4.63,0,0,5780,NA,NA,4.438,NA,NA,1,NA,NA
11338091,FALSE POSITIVE,284.79071,49.125359,1,0,0,0,293.38641,0.01811,-0.01811,308.6624,0.0349,-0.0349,0.537,0.415,-0.324,15.23,3.3,-3.3,94.9,6.9,-6.9,1.35,0.39,-0.31,347,NA,NA,3.43,2.91,-1.69,6392,181,-227,4.213,0.185,-0.185,1.34,0.382,-0.313
11400356,FALSE POSITIVE,290.47623,49.20261,1,0,0,0,677.56282,0.03286,-0.03286,214.2391,0.0445,-0.0445,0.537,0.438,-0.323,10.53,2.4,-2.4,631,119,-119,2.24,0.51,-0.27,190,NA,NA,0.31,0.22,-0.1,5511,166,-166,4.477,0.096,-0.144,0.872,0.196,-0.105
11446424,CANDIDATE,286.79462,49.347591,0,0,0,0,66.716453,0.001938,-0.001938,150.0569,0.0244,-0.0244,0.548,0.006,-0.488,3.855,0.912,-0.912,626,125,-125,2.2,0.48,-0.23,402,NA,NA,6.18,4.14,-1.83,5447,164,-164,4.506,0.074,-0.137,0.859,0.187,-0.093
11449696,FALSE POSITIVE,288.81409,49.35561,1,0,0,0,371.21205,0.02212,-0.02212,307.6693,0.0542,-0.0542,0.357,0.116,-0.357,19.95,1.6,-1.6,719.9,68.1,-68.1,2.55,0.81,-0.28,259,NA,NA,1.07,1.01,-0.35,6106,191,-233,4.497,0.054,-0.216,0.94,0.295,-0.105
11456839,FALSE POSITIVE,292.73511,49.330639,1,0,0,0,190.783023,0.005017,-0.005017,213.6601,0.0121,-0.0121,0.088,0.384,-0.088,4.069,0.42,-0.42,1385,177,-177,71.66,2.88,-25.96,989,NA,NA,226.51,38.74,-154.58,5013,100,-301,2.394,0.039,-0.024,19.813,0.797,-7.176
5462901,FALSE POSITIVE,295.75555,40.61866,0,1,0,0,5.270733213,1.038e-06,-1.038e-06,136.180853,0.000169,-0.000169,0.428,1.166,-0.128,2.7822,0.0352,-0.0352,293640,1334,-1334,37.93,2.01,-3.47,693,NA,NA,54.59,14.81,-16.03,4348,151,-166,4.601,0.053,-0.021,0.678,0.036,-0.062
5513833,FALSE POSITIVE,284.33002,40.736401,1,0,1,1,0.755101141,6.114e-06,-6.114e-06,131.8211,0.00811,-0.00811,0.523,0.004,-0.491,3.371,0.238,-0.238,76.7,7.1,-7.1,0.19,0.02,-0.02,680,NA,NA,50.92,20.28,-12.1,3256,39,-29,5.071,0.044,-0.044,0.207,0.032,-0.023
5632781,FALSE POSITIVE,295.43829,40.843578,1,0,0,0,11.02520205,1.414e-06,-1.414e-06,131.715631,0.000106,-0.000106,0.439,0.009,-0.004,12.8097,0.0064,-0.0064,429760,215,-215,164.02,52.48,-105,1294,NA,NA,663.18,652.98,-586.18,6047,200,-164,3.724,0.72,-0.18,2.3,0.736,-1.472
6044064,FALSE POSITIVE,292.35315,41.324242,0,1,0,0,5.06318803,1.21e-06,-1.21e-06,133.707285,0.000196,-0.000196,3.4,0.108,-0.131,13.8913,0.021,-0.021,662680,505,-505,302.18,40.98,-36.97,908,NA,NA,160.52,77.18,-51.79,5375,189,-170,4.531,0.099,-0.081,0.752,0.102,-0.092
4072271,CANDIDATE,295.31512,39.141048,0,0,0,0,219.20579,0.01466,-0.01466,327.891,0.038,-0.038,0.517,0.007,-0.467,14.5,1.5,-1.5,207.8,16.7,-16.7,2.66,0.85,-0.56,456,NA,NA,10.18,9.55,-4.89,6990,194,-305,4.115,0.148,-0.181,1.785,0.567,-0.378
4073089,FALSE POSITIVE,295.49011,39.105862,1,0,0,0,58.873429,0.002072,-0.002072,153.9076,0.045,-0.045,0,0.055,0,17.487,0.153,-0.153,226470,2519,-2519,76.18,25.46,-15.64,679,NA,NA,50.35,51.38,-23.84,7078,228,-314,4.192,0.128,-0.192,1.568,0.524,-0.322
4252671,CANDIDATE,288.86908,39.30986,0,0,0,0,23.266633,0.0004217,-0.0004217,132.4386,0.016,-0.016,0.092,0.357,-0.092,8.315,0.391,-0.391,49.9,4.9,-4.9,2.66,0.47,-0.86,1156,NA,NA,422.77,188.54,-242.01,5758,68,-94,3.456,0.224,-0.096,3.775,0.659,-1.224
4390912,FALSE POSITIVE,297.33377,39.44759,1,0,1,0,0.687506554,4.199e-06,-4.199e-06,131.85964,0.00499,-0.00499,0.085,0.372,-0.085,1.441,0.164,-0.164,130.3,12,-12,8.73,1.46,-0.25,4748,NA,NA,120304.4,51614.14,-11923.05,4643,55,-55,2.595,0.024,-0.033,7.906,1.325,-0.221
4472143,FALSE POSITIVE,293.72528,39.511971,1,0,0,0,472.071079,0.006206,-0.006206,310.7718,0.012,-0.012,0.388,0.075,-0.388,5.759,0.648,-0.648,252.6,53.5,-53.5,2.01,0.17,-0.08,268,NA,NA,1.22,0.3,-0.14,6186,83,-74,4.358,0.02,-0.064,1.253,0.109,-0.047
6696580,CONFIRMED,293.29364,42.19635,0,0,0,0,57.6896212,0.0003545,-0.0003545,139.92753,0.00527,-0.00527,0.924,0.034,-0.638,5.118,0.258,-0.258,1626.6,57.2,-57.2,5.14,1.54,-0.66,512,NA,NA,16.19,14.71,-5.81,6228,196,-261,4.441,0.065,-0.195,1.049,0.313,-0.134
3234598,CONFIRMED,291.34259,38.363129,0,0,0,0,12.90467523,7.137e-05,-7.137e-05,144.32009,0.00451,-0.00451,0.553,0.386,-0.338,3.28,0.131,-0.131,412.4,21.6,-21.6,1.49,0.04,-0.08,545,NA,NA,20.91,2.66,-3.44,4513,71,-80,4.574,0.048,-0.012,0.722,0.021,-0.038
8380709,CONFIRMED,296.89484,44.37178,0,0,0,0,24.3344939,0.0002829,-0.0002829,147.41892,0.00895,-0.00895,0.017,0.429,-0.017,6.557,0.261,-0.261,323.1,20.8,-20.8,1.74,0.51,-0.18,647,NA,NA,41.3,35.82,-12.53,6091,169,-211,4.487,0.05,-0.2,0.967,0.284,-0.101
11752632,CONFIRMED,285.40494,49.99474,0,0,0,0,0.984941669,3.073e-06,-3.073e-06,133.31801,0.0026,-0.0026,0.045,0.425,-0.045,1.9724,0.0763,-0.0763,81.4,4.1,-4.1,1.49,0.23,-0.34,2335,NA,NA,7044.68,2815.5,-3063.53,5825,79,-79,4.046,0.196,-0.084,1.662,0.252,-0.378
11179076,CONFIRMED,285.23245,48.806721,0,0,0,0,48.4313003,0.0003548,-0.0003548,141.45612,0.00592,-0.00592,0.846,0.072,-0.594,4.03,0.192,-0.192,886.4,58.9,-58.9,2.78,0.1,-0.19,396,NA,NA,5.81,0.82,-1.13,4891,78,-87,4.516,0.067,-0.018,0.805,0.028,-0.056
10452252,CANDIDATE,283.15057,47.671967,0,0,0,0,34.573718512,NA,NA,136.2275493,NA,NA,0.22,NA,NA,2.1742,NA,NA,399,NA,NA,0.42,0.17,-0.12,199,NA,NA,0.37,0.47,-0.19,3374,112,-82,5.066,0.103,-0.126,0.218,0.09,-0.06
10462462,FALSE POSITIVE,288.49582,47.640781,0,1,0,0,0.85581563,NA,NA,132.1452541,NA,NA,NA,NA,NA,10.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10470882,FALSE POSITIVE,292.08099,47.613461,0,0,1,1,0.9337491,1.467e-05,-1.467e-05,132.449,0.0147,-0.0147,0.084,0.398,-0.084,3.842,0.288,-0.288,98.1,9.4,-9.4,0.79,0.2,-0.06,1662,NA,NA,1809.26,1416.75,-482.6,5628,186,-186,4.575,0.04,-0.16,0.808,0.203,-0.068
10470993,FALSE POSITIVE,292.12277,47.646069,0,0,1,1,0.93374417,1.11e-05,-1.11e-05,132.44559,0.00991,-0.00991,0.277,0.189,-0.277,3.385,0.394,-0.394,31.3,4,-4,0.64,0.22,-0.07,2126,NA,NA,4835.58,4769.19,-1525.73,6363,153,-211,4.399,0.07,-0.21,1.131,0.389,-0.13
10471055,FALSE POSITIVE,292.14102,47.62624,0,0,1,1,0.9337465,1.477e-05,-1.477e-05,131.5267,0.0151,-0.0151,0.167,0.282,-0.167,3.629,0.324,-0.324,49.9,5.2,-5.2,0.63,0.19,-0.06,1863,NA,NA,2852.33,2737.51,-889.17,6102,214,-235,4.528,0.05,-0.2,0.887,0.272,-0.091
